text,language,label,confidence,needs_review,filter_note,llm_language,label_source,_has_kz,_has_ru_cyr
"Жалпы, табысты келіссөздердің нәтижелері бойынша мемлекетаралық салалық ынтымақтастықты нығайту бойынша алдағы қадамдарға тек сәттілік",kz,,1.0,False,,mixed,manual,True,True
Получил за то что ответил матом . Нормально объяснять за падло . Бәрінің кеудесіне нан піскен заман болды ғой .,mixed,,1.0,False,,mixed,manual,True,True
"Себебі, барлығы ашық өз көзқарастарын бетпе-бет саммит үстінде айтып, мәселелерін ортақ шешуге мүмкіндік бар",kz,,1.0,False,,mixed,manual,True,True
"Қонақжайлығымызды көрсетіп, жақсы күтіп алу керек👍",kz,,1.0,False,,mixed,manual,True,True
На казахский лад звучать будет Ертұған и это имя.,mixed,,1.0,False,,mixed,manual,True,True
Дайындық қызу үстінде 🔥,kz,,1.0,False,,mixed,manual,True,True
"Я благодарен за это своей стране. И если для этого нужно проводить учения, сотрудничать с другими странами то я только за. Еліміз аман, аспанымыз мәңгі ашық болсын 🙌🏻🇰🇿❤️",mixed,,1.0,False,,mixed,manual,True,True
Ежедневно погибабщие от голода и вирусов дети некоторых стран Африки Вам бәрі бip. Там даже речи об образование нет,mixed,,1.0,False,,mixed,manual,True,True
"не болса да , кінәліні табады, бірақ анау бищяра өлсе де бәрібір екен",kz,,1.0,False,,mixed,manual,True,True
Не болатынын көреміз енді.,kz,,1.0,False,,mixed,manual,True,True
"Самокаты вылетают на пешеходную дорожку на большой скорости даже в темное время ,  и им плевать что авто в миг не успеет затормозить, сам несколько раз чуть не сбил 30 ти летний опыт вождения и Кудай сақтады.",mixed,,1.0,False,,mixed,manual,True,True
Әйтеуір из крайности в крайность болватырмыз,mixed,,1.0,False,,mixed,manual,True,True
"""Таза Қазақстан"" начинается с нас самих",mixed,,1.0,False,,mixed,manual,True,True
"Учения это всегда хорошо, пусть проводят, всегда надо быть на стреме, но надеюсь эти учения никогда не пригодятся на практике, еліміз аман, аспанымыз әрдайым ашық болсын",mixed,,1.0,False,,mixed,manual,True,True
"Дукен,Су, сүт,дурыс,жаңа,сурет,кал калай,мен,сен,ол, тәте,ет- хватит для получения Гражданства?",mixed,,1.0,False,,mixed,manual,True,True
"Удачи, успехов и отличных результатов в новой работе, ісіңіз тек оңынан болсын",mixed,,1.0,False,,mixed,manual,True,True
"Жарайсың..Нора. Она с Нарынкола..с.Текес...әкесі Жәкең менің құрдасым,молодец!!",mixed,,1.0,False,,mixed,manual,True,True
Той басталды не айқайлай алмасан не ауызға салып лақтырамасан ....,kz,,1.0,False,,mixed,manual,True,True
Әсет Ирғалиевті осындай лауазымға тағайындалуымен құттықтаймын!,kz,,1.0,False,,mixed,manual,True,True
"Хоть у нас страна и с мирной политикой, хоть мы со всем в дружеских и партнерских отношениях, безопасность надо максимально повышать. Еліміз мәңгі бейбіт, аспанымыз ашық болсын",mixed,,1.0,False,,mixed,manual,True,True
На Қапшағай 😂,mixed,,1.0,False,,mixed,manual,True,True
Салтанатқа конечно обал,mixed,,1.0,False,,mixed,manual,True,True
"Қазақтар не забудут помощь братьев таджиков , киргизов и узбеков! Қыин кезенде қасымызда болып , протянуть руку помощи это многого стоит!!!!",mixed,,1.0,False,,mixed,manual,True,True
"Зачем так говорит,она по своими знанием проводит процесс и не плохо ,чтобы потом  бишимские адвокатчики рот закрыли,среди них очкарик так усиленно работает,наверно ей золотые горы обещали, тфу ,ондай жексұрын қорғаушы болып нан тапқанша...",mixed,,1.0,False,,mixed,manual,True,True
почему Ораза Айт не объявят днем праздника. даже дети не смогли как следует айттауға. в этот день следует по гостям ходить. а они в школе были😢,mixed,,1.0,False,,mixed,manual,True,True
"Вот теперь эпидемии надо опасатся, за детьми следить, за питанием. Могут всякие вирусы появится. Құдайым халқымызды жаман аурудан, жұттан сақтасын.",mixed,,1.0,False,,mixed,manual,True,True
Әр күніміз жақсылық пе қуанышқа толы болсын,kz,,1.0,False,,mixed,manual,True,True
"Біздің елде жылда осы ғой ештеңеге тасқыны қойып, қыс кезінде тендер аларда бес машина, тракторымен көрсетеді "" готовность на 100% деп, соның өзінде 50% транспорт, жұмысшылары по знакомству көрсетуге алып келеді и ВСЁ, тендр өалтада. Басқасы не болса ол болсын, шуылдап жүрген ХАЛЫҚ.",mixed,,1.0,False,,mixed,manual,True,True
С США лучше дружить чем враждавать...не дай бог с ними начать терки сразу жди беды. Так что көтті қысып родной деп журе берген дурыс.,mixed,,1.0,False,,mixed,manual,True,True
"Герой современного мира ! Молодчик , настоящий ЖІГІТ!",mixed,,1.0,False,,mixed,manual,True,True
"Факт, от провокаций, лишних слухов и прочей ерунды лучше никому не будет, только будем в заблуждения друг друга вводить, а как известно өсекті бізде жақсы көред",mixed,,1.0,False,,mixed,manual,True,True
"На протяжении последних тысячелетии Наурыз - новый год, традиционно празднуется только один день. 21 марта - день, когда день по времени равняется ночи. А празднование Наурыз несколько дней, по казахский называется «Бүректен сирақ шығару”.  Бүкіл әлемге күлкі болған болмайдығой ағайын.",mixed,,1.0,False,,mixed,manual,True,True
"И Вас били ойбай 😱не деген ""жауыздық""!",mixed,,1.0,False,,mixed,manual,True,True
"Біздің халқымыз сондай, если у кого то беда, мы протянем руку помощи и это правильно",mixed,,1.0,False,,mixed,manual,True,True
"Іле өзені, а не или , Енисей емес Енесай,Байкал емес Байкөл, Еділ,Жайық тоже под другим названием, Альпийские горы емес Алып тау, и так до Аргентины которые наши Арғыны(шутка) Камызяк_Камыстыөзек, Саратов_Сарытау, Тюмень_Төмен, Курган_Қорған,",mixed,,1.0,False,,mixed,manual,True,True
"Сорлы Күлпаш,сутягиннің артынан кетпедің бе,алған бес-он теңгеге атышулы сутягинді қолдап босатып жіберген,мен оған 4,5 емес 10жыл берер едім.",kz,,1.0,False,,mixed,manual,True,True
Всё всё молчу ғо,mixed,,1.0,False,,mixed,manual,True,True
Везде были сады росли яблони алыча. Вырубили дома построили. Ну зачем туда  лезть. Алла сактай көр,mixed,,1.0,False,,mixed,manual,True,True
"Сопляки пишут на авто-әр қазақ менің жалғызым. Указываю на бедолагу-накорми его, подтверди надпись. Почему то агрессия появляется",mixed,,1.0,False,,mixed,manual,True,True
"Как вообще напасть на скорую помощь в голове мысль допустить, что с человеком нужно сделать, как нужно психику и мораль извратить чтобы человек напал на 103? 🤦‍♂ Ұят не ұят, а это мы ведь, наша составляющая общества странно это.",mixed,,1.0,False,,mixed,manual,True,True
"Жан тәтті бәрінде, я даже из дома не вышла 🙄",mixed,,1.0,False,,mixed,manual,True,True
"Турецкие землетрясение дошли до средней Азий готовьтесь жігіттер мен кыздар тряснеть до 6-9 баллов,  особенно юг атырау актау сильно пострадают грубо смятение со землей.  Кызылорда там качают нефть воду не заливают не наполняют там будет хлеще",mixed,,1.0,False,,mixed,manual,True,True
"Они работали в это время на пути , иманды болсын жақындарына көңіл айтамыз",mixed,,1.0,False,,mixed,manual,True,True
"Осында отырған жүздеген адамдар тек кемсітіп,жаман жағын жазуға тырысып  отыр да..Рахмет,участковыйға..а,вед мог бы сказать “не знаю,не в курсе” и идти по свойм делам. А,он поехал в такую погоду спасать людей...Молодец!",mixed,,1.0,False,,mixed,manual,True,True
Тэцтың керектігі қазірдің өзінде байқалып тұр,kz,,1.0,False,,mixed,manual,True,True
"Лучше бы инфраструктуру поменяли по Кз, гниет все , пол страны без отопления и воды, летом без света, чем эти боққада керек емес темірді дәм болсын туда сюда тасып, салыб, алыб, жасаб.",mixed,,1.0,False,,mixed,manual,True,True
Әкелеріңді әбден жер қылдыңдар ғой масқара,kz,,1.0,False,,mixed,manual,True,True
"Құтты болсын! Поздравляю! Новому Казахстану-новые руководители, такие как Рустам Алиевич, эрудированный, грамотный, креативный!",mixed,,1.0,False,,mixed,manual,True,True
"Всех предупреждали ведь, не выезжайте, не выезжайте деп. Нет, прут и прут 🤦🏻‍♂️🤦🏻‍♂️ а потом еще претензии высказывают, Казавтожолу на нас наплевать деп, ұялмай қызармай 😏",mixed,,1.0,False,,mixed,manual,True,True
"Самая наиважнейшая ПОЛИТИКА - это каждодневный хлеб на дастархане простых граждан. Более глобальной и более насущной темой для любой власти нет ағайын. “Тоқ баламен аш бала ойнамайды, тоқ бала еш нәрсені ойламайды”.",mixed,,1.0,False,,mixed,manual,True,True
"Действительно не было ли хоть одного нормального мужика? Когда самолёт атаковал башни близнецов, говорят там тупо ножом угрожали, төрт адамды любой жерде қайыстыруға болады ғой",mixed,,1.0,False,,mixed,manual,True,True
"Вечная память и Вечная слава Героям павших на боях сражения против фашизма!!! Люди которых не сломил страх!!! Аллах тағалам сіздерге жаннаттың төрінен орын берсін, әумін",mixed,,1.0,False,,mixed,manual,True,True
"Раздача всего и всех, это почерк старого режима. Бірден елімізді құлдыққа өткізіп жімермегеніне шүкір.",mixed,,1.0,False,,mixed,manual,True,True
Өтсе де өтпесе де көңілім бір қалпы. Өткенде де не бітірер дейсің? Англия не Францияға барады да қадалады.,kz,,1.0,False,,mixed,manual,True,True
"вопрос прозвучал в рамках общей риторики о знании языков и адресован редакции и никак не в вам, так что ""умные"" комментарии можете придержать для более удачного случая. Сіз өзіңіз негізі қазақша қалайсыз?",mixed,,1.0,False,,mixed,manual,True,True
"Ну что сказать, жексұрын боп кетті!!! Видать деньги и власть не помогли в больнице!",mixed,,1.0,False,,mixed,manual,True,True
Күлкім пришла прям,mixed,,1.0,False,,mixed,manual,True,True
**Құтты болсын!** ❤️🇰🇿🇷🇺 Очень хорошо✊,mixed,,1.0,False,,mixed,manual,True,True
"Сделайте зп как в Лондане, сделайте соц пакет такой же как в Лондане. Халыққа түк бермей,  бірақ Лондандағыдай өмір сүргілері келеді.",mixed,,1.0,False,,mixed,manual,True,True
Кім анау костюм киген?,kz,,1.0,False,,mixed,manual,True,True
"Вот это правильно, заң бұзуға болмайды, пусть ответит за свои дела",mixed,,1.0,False,,ru,manual,True,True
Это только начало! Алға!,mixed,,1.0,False,,ru,manual,True,True
"информация полезная, очередь и задержки могут быть, ескерілуде",mixed,,1.0,False,,ru,manual,True,True
"Достықтарыңыз ұзағынан болсын.Главное, чтобы был мир во всем мире. Поздравляем народ Бангладеш с праздником независимости",mixed,,1.0,False,,ru,manual,True,True
Когда наградите и признаете заслуги Қара майора. Будет справедливость или нет.,mixed,,1.0,False,,ru,manual,True,True
"Халық Кеңесі реально перспективная структура. Если она будет работать, а не для галочки, это позволит гражданам влиять на законы и улучшать жизнь, а не только наблюдать со стороны",mixed,,1.0,False,,ru,manual,True,True
"Круто, что Курултай и Халық кеңесі возвращаются как реальные институты народовластия. Это не просто слова, а шанс, чтобы каждый гражданин ощущал участие в управлении страной",mixed,,1.0,False,,ru,manual,True,True
"Отлично, что поддержали такой важный праздник, как Көрісу күні!",mixed,,1.0,False,,ru,manual,True,True
"Круто, молодцы ребята, так держать и дальше елге абырой әкелсін",mixed,,1.0,False,,ru,manual,True,True
"крутая идея, что через цветы показывают наших әйелдердің тарихын",mixed,,1.0,False,,ru,manual,True,True
"Интересно сказано, реально многие вообще не думает про инфляцию, просто долларға қарайды",mixed,,1.0,False,,ru,manual,True,True
"Поддержка друг другу в такое время реально маңызды, отношения укрепляются",mixed,,1.0,False,,ru,manual,True,True
"Эстонияны Тәуелсіздік күнімен құттықтаймыз! 🇰🇿🤝🇪🇪 Желаем процветания, мира и новых высот в развитие",mixed,,1.0,False,,ru,manual,True,True
"Ораза қабыл болсын, и пусть мир во всем мире будет не просто словами",mixed,,1.0,False,,ru,manual,True,True
"Резервы нормальные, но внутреннее потребление быстро растет — новые заводы и разведка вовремя қолға алынды",mixed,,1.0,False,,ru,manual,True,True
"В целом правильно делают, народ сам шешсін",mixed,,1.0,False,,ru,manual,True,True
"Работают по делу, нормально қолға алған",mixed,,1.0,False,,ru,manual,True,True
"Без бумаги проще, все равно онлайнға үйрендік уже",mixed,,1.0,False,,ru,manual,True,True
"Всё оперативно сделали, экспорт тоқтамайды",mixed,,1.0,False,,ru,manual,True,True
"Хорошо, что новые технологии доходят до медицины, быстрее диагноз қояды теперь",mixed,,1.0,False,,ru,manual,True,True
"Хороший шаг, больше рейсов будет и транзит күшейеді",mixed,,1.0,False,,ru,manual,True,True
"Для Казахстана это плюс, бюджетке кіріс көбейеді",mixed,,1.0,False,,ru,manual,True,True
"Теперь все станет ясно, суд анықтайды",mixed,,1.0,False,,ru,manual,True,True
"Хорошо, что быстро среагировали и пассажиров не қалдырды без внимания",mixed,,1.0,False,,ru,manual,True,True
"Молодцы, вовремя среагировали, людей құтқарды",mixed,,1.0,False,,ru,manual,True,True
"Решение правильное, пенсионные на красоту жұмсау — перебор уже",mixed,,1.0,False,,ru,manual,True,True
Зачем говорить ? Вы были там? Или бабушки нашептали?  Это өсек……,mixed,,1.0,False,,ru,manual,True,True
"Құтты болсын,удачи и успехов",mixed,,1.0,False,,ru,manual,True,True
"Молодцы, с акцентом конечно, но вполне хорошо говорят на казахском. Особенно вторая девушка. Приятно что в других странах говорят на наших языках. Пытаются угадать, порадовать, проявить уважение. Соған не жетсін.",mixed,,1.0,False,,ru,manual,True,True
"Полезные изменения, люди больше қорғалады теперь",mixed,,1.0,False,,ru,manual,True,True
"Хороший шаг для города, люди сами таңдайды теперь",mixed,,1.0,False,,ru,manual,True,True
"Серебро в день рождения — круто, Назымға респект",mixed,,1.0,False,,ru,manual,True,True
"Хороший шаг для образования, теперь молодежь здесь больше үйренеді",mixed,,1.0,False,,ru,manual,True,True
"Дефицита конечно нет, просто цены поднялись в два раза. И не каждый может себе позволить купить мясо. Вот если депутатам платить МРЗП , который они установили, интересно смогли бы они побаловаться қазы-қарта, жал, жая???",mixed,,1.0,False,,ru,manual,True,True
"Хорошо что быстро подключились, вертолётпен вообще бақылауда держат",mixed,,1.0,False,,ru,manual,True,True
"Лучше детям, чем сатқынға",mixed,,1.0,False,,ru,manual,True,True
"На развитие инфраструктуры всегда уақыт, терпим немного",mixed,,1.0,False,,ru,manual,True,True
"Спасибо за инфу, осторожнее болайық",mixed,,1.0,False,,ru,manual,True,True
Главное — чтобы договорились и война тоқтаса,mixed,,1.0,False,,ru,manual,True,True
"Разберутся, причину анықтайды",mixed,,1.0,False,,ru,manual,True,True
"Красиво придумали с Днем Абая, нашу культуру байқағаны қуантады",mixed,,1.0,False,,ru,manual,True,True
"Хорошо, что министры с халықпен ашық кездеседі, это нужная практика",mixed,,1.0,False,,ru,manual,True,True
"Всё понятно, просто очередной фейк шығыпты",mixed,,1.0,False,,ru,manual,True,True
"Без транспорта вообще тяжело бы ел қозғалатын едік, всех с праздником",mixed,,1.0,False,,ru,manual,True,True
"Герой на своем месте, память сақталады",mixed,,1.0,False,,ru,manual,True,True
"Хорошо, что Казахстан на таких площадках участвует — внимание к стране өседі",mixed,,1.0,False,,ru,manual,True,True
"По школам и садикам просто по красоте. Келешек мектептері нужная тема. А то раньше дети в три смены учились, теперь будет как в городе с комфортом",mixed,,1.0,False,,ru,manual,True,True
"Похоже на обьятие удава, әйтеуір құдай сақтасын",mixed,,1.0,False,,ru,manual,True,True
"Молодцы, на высоте көрсетті өздерін",mixed,,1.0,False,,ru,manual,True,True
"Удобно сделали, теперь подделка өтпейді",mixed,,1.0,False,,ru,manual,True,True
"Пусть разбираются до конца, если не виноват — анықталады",mixed,,1.0,False,,ru,manual,True,True
"Спасибо за инфу, жарада шынымен сезіледі",mixed,,1.0,False,,ru,manual,True,True
"По делу объяснил, конструктивный подход лучше, чем айқай",mixed,,1.0,False,,ru,manual,True,True
Спасибо Деду за победу! За мирное небо над головой! Низкий поклон 🙇‍♀️ Вам Алдынан жарылқасын🤲 Артындағы ұрпағы аман болсын🤲,mixed,,1.0,False,,ru,manual,True,True
"Дождёмся официальных результатов, всё равно анықталады",mixed,,1.0,False,,ru,manual,True,True
"Ну тут серьезно подошли, просто так отпустып жібермейді",mixed,,1.0,False,,ru,manual,True,True
"Хорошо, что деньги пойдут на конкретное дело — люди суымен қамтамасыз етіледі",mixed,,1.0,False,,ru,manual,True,True
“Су ішкен құдығыңа түкірме” — как говорили деды 💦 Всё правильно говорит Президент!,mixed,,1.0,False,,ru,manual,True,True
как говорится «су ішетін құдығыңа түкірме» — атомная энергия это тоже благо если с умом подходить 🧠🇰🇿 пусть главное безопасно будет и кадры свои обучат 🙏⚛️,mixed,,1.0,False,,ru,manual,True,True
"Правильно, экология маңызды, и про предпринимателей тоже хорошо придумали",mixed,,1.0,False,,ru,manual,True,True
"қызық, впервые женщина возглавила МОК, это круто",mixed,,1.0,False,,ru,manual,True,True
"Хороший шаг, пожары быстрее анықтайды",mixed,,1.0,False,,ru,manual,True,True
Ну это мощно конечно. Си Цзиньпин в шоке шығар көріп🔥,mixed,,1.0,False,,ru,manual,True,True
"жөндеп алсын, главное чтоб дорога была ровная",mixed,,1.0,False,,ru,manual,True,True
"Ковровая дорожка, флаг, всё чин чином. Уважение — это важно. Как говорят, «Қонақ келсе, құт келеді» 😉",mixed,,1.0,False,,ru,manual,True,True
"ИИ, цифра, экология — темы будущего. Хорошо, что в этом направлении қозғаламыз.",mixed,,1.0,False,,ru,manual,True,True
"Жарайсыңдар балалар! Жеңістерін құтты болсын! Хочется сказать нытикам,и диванным критикам,не сразу все строилось и наука Казахстана в том числе. Эти дети завтра будут гордостью нашей науки. А вы и дальше будете ныть и сидеть на диване.",mixed,,1.0,False,,ru,manual,True,True
"Минимум пафоса, максимум уважения: вечный огонь, минута тишины, и вдруг понимаешь цену бейбіт күннің",mixed,,1.0,False,,ru,manual,True,True
"Немцев больше,некоторые не хотели переехать,привыкли и у них менталитет другой,почти казахский ,ещё некоторые с казахами құда,жекжат. Я лично радуюсь ,что их столько и хотелась бы их стала больше т.к.они более человечные",mixed,,1.0,False,,ru,manual,True,True
"құттықтаймыз, заслуженно, полицейские на передовой всегда",mixed,,1.0,False,,ru,manual,True,True
"Мангистау не просто область, это край, где и мұнай, и теңіз, и еңбекқор халық. Рад, что Президент лично уделяет внимание✊",mixed,,1.0,False,,ru,manual,True,True
"У нас говорят: ""Ер ерлігiмен көріктi"", вот прям про них",mixed,,1.0,False,,ru,manual,True,True
"Когда рядом сильные и надежные соседи, это уже половина успеха. Мир вокруг — это мир внутри, түсіне білген адамға🙌",mixed,,1.0,False,,ru,manual,True,True
"Көрісу – это не просто встреча, а символ уважения к старшим и заботы о близких",mixed,,1.0,False,,ru,manual,True,True
"Так делают : "" түк көрмеген адам"", как так можно сама аыдвигала себя и за 9х подписала документы учредителей  и все её слушались по стойке смирно, дикий ужас! Конечно она одна такую аферу  не смогла , там хватает кто ей помогал!!!",mixed,,1.0,False,,ru,manual,True,True
"Замечательно! Наконец-то справедливость! Пусть таких инициатив будет больше, ""қуанамыз""!",mixed,,1.0,False,,ru,manual,True,True
"Инклюзивный туризм – это вообще супер! Все должны иметь возможность посетить такие места, вне зависимости от возможностей. Жарайсыңдар!",mixed,,1.0,False,,ru,manual,True,True
"Мне кажется, это очень правильное решение. Туркестан – ведь исторический центр, а теперь это ещё и законодательно закреплено. Құдай қаласа, туристов станет ещё больше, и экономика поднимется",mixed,,1.0,False,,ru,manual,True,True
Это ж сколько времени и сил потратили! Респект следователям! Жарайсыңдар!,mixed,,1.0,False,,ru,manual,True,True
"Надеюсь, виновные получат по заслугам. Пусть правда восторжествует! Әділдік орнасын!",mixed,,1.0,False,,ru,manual,True,True
Действительно бұйырғанын болады! Ну и упорный труд и терпение дали свои плоды 🥰🔥,mixed,,1.0,False,,ru,manual,True,True
"Надеюсь, не просто так, а ""берекесі бар"" сотрудничество начнется.",mixed,,1.0,False,,ru,manual,True,True
"Қой, көрерміз. Время покажет.Надеюсь, про малый и средний бизнес не забудут.",mixed,,1.0,False,,ru,manual,True,True
Спасибо ф. Казахстан халқына. Мы очень надеемся что ещё больше детей получат лечения.,mixed,,1.0,False,,ru,manual,True,True
"Визу откроют, поеду в Доху ,ещё раз,бұйырса!",mixed,,1.0,False,,ru,manual,True,True
Хорошо что предотвратили.А то столько балонов был бы страшный взрыв.қудай сактады.,mixed,,1.0,False,,ru,manual,True,True
Лучше через е-өтініш,mixed,,1.0,False,,ru,manual,True,True
Им бәрібір на цены на продукты,mixed,,1.0,False,,ru,manual,True,True
"Ноябрь так то осень. Назовите ""күз-2024""",mixed,,1.0,False,,ru,manual,True,True
"Многие ауылдан шыққандар, эти места нас кормят качественными продуктами, многие с городов на сельские ярмарки за тем же маслом, сметаной, молоком, мясом и т.д ходят. Поэтому конечно же лучше поддерживать села.",mixed,,1.0,False,,ru,manual,True,True
Кто не хочет возвращаться то у них нету көке баке куда брат сваты или попросту у нас не могут создавать условие,mixed,,1.0,False,,ru,manual,True,True
Лишь бы не көрші елдің лжеІТмошенники болмасың😱😱🥶🥶,mixed,,1.0,False,,ru,manual,True,True
Нағыз Халық қаһарманы! От всей души поздравляю с этой заслуженной наградой! Желаю вам крепкого здоровья,mixed,,1.0,False,,ru,manual,True,True
"Уран өндіретін крупный 3 елдің бірі біздің ел, уран өндірісі негісзі басымдық беретін сала",kz,,1.0,False,,ru,manual,True,True
"Всем қайырлы таң! Подскажите обычный, накопительный депозит в отбасы открывать или есть ещё какие-то для ипотеки ?",mixed,,1.0,False,,ru,manual,True,True
"А где варианты ""кенту в долг"", ""по братски""? Скинул такой лям на көрімдік))",mixed,,1.0,False,,ru,manual,True,True
Щүкір. Не хватает. Зарабатывал больше.,mixed,,1.0,False,,ru,manual,True,True
Бұрыс. И даже штраф за это,mixed,,1.0,False,,ru,manual,True,True
"Мәә такая молодец, словами не описать как мы рады за неё, еңбегің құтты болсын👍🏻👍🏻👍🏻",mixed,,1.0,False,,ru,manual,True,True
"Махмудов тоже сильный борец,тем более титулованный борец,СӘТТІЛІК!!!",mixed,,1.0,False,,ru,manual,True,True
"Если зарплату не поднимут, все жто бесполезно. Итак толковые работники все ушли, остались одни безграмотные. Жауапкершілігі таудай, жалақысы тарыдай. Лучше таксовать.",mixed,,1.0,False,,ru,manual,True,True
и это еще не шілде,mixed,,1.0,False,,ru,manual,True,True
"Бойцы должны родину учиться качественно защищать, а не последствия коррупции искоренять! Ұятай, бетім-ай! New KZ😥",mixed,,1.0,False,,ru,manual,True,True
"А можно из алматинскоо бюджета құрмет высылать в пригороды, чтобы они не возвращались?",mixed,,1.0,False,,ru,manual,True,True
"А вообще все эти их движения в США, вся их политика и есть самый настоящий - қоқыс.",mixed,,1.0,False,,ru,manual,True,True
"Вся экономика, политика, да и вся жизнь общества ориентирована на инфляцию. Инфляция, к большому сожалению, стала национальнной идеологией, құрыметті ағайын. Инфляция с безработицей стали нашим достижением за годы обретения независимости.",mixed,,1.0,False,,ru,manual,True,True
Не жұмыстарын бар?! Что тем других не осталось для обсуждения?,mixed,,1.0,False,,ru,manual,True,True
"Знаю много мужчин, где именно жены оттяпов имущество живут припеваючи, а мужчины на улице на трёх работах, только на долги работают. И у них нет просвета. И это в основном трудяги, қарапайым ер кісілер.",mixed,,1.0,False,,ru,manual,True,True
"Раньше кое кому и нөкерлеріне ұнамаған,поэтому  так и ногами,руками противостояли,слава Богу данный момент он выше тех кто противостоял и будущем его возвысит на рудный уровень!",mixed,,1.0,False,,ru,manual,True,True
После драки кулаками не машут... Ұтылғанның сөзі қурысын! )),mixed,,1.0,False,,ru,manual,True,True
"Просто если человек не был в такой ситуации то он не поймет какого это плохо лешится своего зароботка , а кто пишет всякую чепуху, бастарынан отпесін",mixed,,1.0,False,,ru,manual,True,True
"Так если на левом есть, а на правом нет, бөлінбеске қалай?😂",mixed,,1.0,False,,ru,manual,True,True
"В целом молодцы. Хотя как я понял кто-то сверху надавил на них. Компания приносит доход, позиции Казахтелекома укрепляются. Руководство показало, что они крутые бизнесмены. Мұқтаж жанға бұйырсын 😅",mixed,,1.0,False,,ru,manual,True,True
"Лучше интернета чем у Казахтелеком пока альтернатив нет. Монополист, да, но кто мещает создавать конкуренцию?  Поэтому алға бассын. Насчёт Кейсел не знаю, знаю что на рынке столько сколько мне лет",mixed,,1.0,False,,ru,manual,True,True
